,Ensembl,Symbol,s28mo_AR_M-s28mo_C_M_logFC,s28mo_AR_M-s28mo_C_M_logCPM,s28mo_AR_M-s28mo_C_M_LR,s28mo_AR_M-s28mo_C_M_PValue,s28mo_AR_M-s28mo_C_M_FDR,s28mo_AR_M-s28mo_C_M_Status,Description
1298,ENSMUSG00000016494,Cd34,0.4391091887,4.74384422,7.8948794628743,0.004957494162754839,0.3947887211287,NA,CD34 antigen
2047,ENSMUSG00000020733,Slc9a3r1,0.9497591707,0.74824890,7.8584083414485,0.005058490336848159,0.3994502257008,NA,"solute carrier family 9 (sodium/hydrogen exchanger), member 3 regulator 1"
3664,ENSMUSG00000025172,Ankrd2,-0.3882917825,7.42093887,7.8251533907541,0.005152407392079803,0.4031631911532,NA,ankyrin repeat domain 2 (stretch responsive muscle)
11247,ENSMUSG00000061086,Myl4,-0.4799646226,3.74349641,7.8214851732023,0.005162875242428498,0.4031631911532,NA,"myosin, light polypeptide 4"
2546,ENSMUSG00000021948,Prkcd,0.5779857821,3.81457548,7.7911310669998,0.005250331691799755,0.4077274158008,NA,"protein kinase C, delta"
10054,ENSMUSG00000049303,Syt12,1.4779458722,-0.21068888,7.7773343084369,0.005290580747849822,0.4085956208339,NA,synaptotagmin XII
2259,ENSMUSG00000021226,Acot2,0.8832875062,5.62176695,7.7369098399076,0.005410330902450645,0.4088372687389,NA,acyl-CoA thioesterase 2
5331,ENSMUSG00000029167,Ppargc1a,0.5133542146,5.54016291,7.7416398090006,0.005396177652006225,0.4088372687389,NA,"peroxisome proliferative activated receptor, gamma, coactivator 1 alpha"
5934,ENSMUSG00000030770,Parva,0.5458849612,3.67621485,7.7619881885122,0.005335719391056855,0.4088372687389,NA,"parvin, alpha"
9163,ENSMUSG00000042436,Mfap4,1.0987764370,1.17751908,7.7273203758061,0.005439141238913902,0.4088372687389,NA,microfibrillar-associated protein 4
11977,ENSMUSG00000072235,Tuba1a,0.5594526819,4.36077428,7.7401310142036,0.005400688238634353,0.4088372687389,NA,"tubulin, alpha 1A"
2990,ENSMUSG00000022952,Runx1,-0.7186004835,2.65071405,7.7068637721166,0.005501124437451760,0.4112968356001,NA,runt related transcription factor 1
335,ENSMUSG00000002475,Abhd3,1.3832096733,-0.50195069,7.6493529236801,0.005679268888997149,0.4199836669203,NA,abhydrolase domain containing 3
2550,ENSMUSG00000021957,Tkt,0.4171384962,3.67841012,7.6409561649535,0.005705766383362225,0.4199836669203,NA,transketolase
5598,ENSMUSG00000029798,Herc6,-0.9776860083,0.29673602,7.6405822169411,0.005706949372635859,0.4199836669203,NA,hect domain and RLD 6
1785,ENSMUSG00000020183,Cpm,0.7091792955,2.21635210,7.6122294262911,0.005797376288034888,0.4244162557532,NA,carboxypeptidase M
6373,ENSMUSG00000031880,Rrad,-0.8079795555,4.11356572,7.5428601192520,0.006024833063549768,0.4387826608355,NA,Ras-related associated with diabetes
845,ENSMUSG00000007570,Fance,-0.4529246300,3.38083972,7.4836909308731,0.006226031622196152,0.4510984560907,NA,"Fanconi anemia, complementation group E"
1753,ENSMUSG00000020122,Egfr,0.8466742577,3.07069580,7.4449144298099,0.006361594357092154,0.4552953809677,NA,epidermal growth factor receptor
5396,ENSMUSG00000029338,Antxr2,0.6630931390,3.01211601,7.4411909152935,0.006374769316985091,0.4552953809677,NA,anthrax toxin receptor 2
11236,ENSMUSG00000060961,Slc4a4,0.4244716891,3.84319199,7.4393955291900,0.006381131904569464,0.4552953809677,NA,"solute carrier family 4 (anion exchanger), member 4"
9793,ENSMUSG00000047216,Cdh19,1.2284381526,0.19343003,7.4182629172026,0.006456511874918868,0.4575176336247,NA,"cadherin 19, type 2"
13810,ENSMUSG00000112302,Gm48226,-0.4082841174,3.75201946,7.4124579612936,0.006477376856240163,0.4575176336247,NA,"predicted gene, 48226"
2633,ENSMUSG00000022144,Gdnf,-0.9599002560,0.43136780,7.3960557372667,0.006536704859717884,0.4592895550309,NA,glial cell line derived neurotrophic factor
3896,ENSMUSG00000025810,Nrp1,0.4458698921,4.28116053,7.3875155974283,0.006567814496387136,0.4592895550309,NA,neuropilin 1
9343,ENSMUSG00000043496,Tril,0.6919515270,1.64299961,7.3774912404360,0.006604523712952464,0.4595702243033,NA,TLR4 interactor with leucine-rich repeats
9486,ENSMUSG00000044749,Abca6,0.6947423892,2.04463632,7.3685870911911,0.006637306403149854,0.4595762502595,NA,"ATP-binding cassette, sub-family A (ABC1), member 6"
4690,ENSMUSG00000027750,Postn,0.9275423979,1.58643130,7.3042389035029,0.006879212905173394,0.4648760413227,NA,"periostin, osteoblast specific factor"
6275,ENSMUSG00000031673,Cdh11,1.2193803340,-0.12567029,7.3057130811074,0.006873571398455590,0.4648760413227,NA,cadherin 11
11199,ENSMUSG00000060548,Tnfrsf19,0.3981925134,3.94675142,7.3177125207211,0.006827826352000853,0.4648760413227,NA,"tumor necrosis factor receptor superfamily, member 19"
11656,ENSMUSG00000067235,H2-Q10,2.4981748321,1.57573702,7.3229001818571,0.006808145999541391,0.4648760413227,NA,"histocompatibility 2, Q region locus 10"
12478,ENSMUSG00000080316,Spaca6,0.7128616446,1.74114633,7.3108237764845,0.006854049922600507,0.4648760413227,NA,sperm acrosome associated 6
3455,ENSMUSG00000024678,Ms4a4d,0.9574942616,0.95132939,7.2847006315586,0.006954431924185622,0.4654833101255,NA,"membrane-spanning 4-domains, subfamily A, member 4D"
6186,ENSMUSG00000031495,Cd209d,1.1492056116,0.58800798,7.2880824697565,0.006941352552383041,0.4654833101255,NA,CD209d antigen
11364,ENSMUSG00000062329,Cytl1,0.7889050792,1.36935006,7.2458683420910,0.007106433943057275,0.4734030118655,NA,cytokine-like 1
1026,ENSMUSG00000011171,Vipr2,0.9823041360,1.23866352,7.2172936692523,0.007220448884629139,0.4742552781418,NA,vasoactive intestinal peptide receptor 2
7606,ENSMUSG00000036446,Lum,0.5983240315,3.58154184,7.2181556783556,0.007216982212507634,0.4742552781418,NA,lumican
12896,ENSMUSG00000090231,Cfb,0.9300013808,2.59223666,7.2278851449468,0.007177971732549249,0.4742552781418,NA,complement factor B
1197,ENSMUSG00000015305,Sash1,0.5714047653,3.64782295,7.1943465746745,0.007313361628510496,0.4781237723272,NA,SAM and SH3 domain containing 1
1982,ENSMUSG00000020609,Apob,4.0965380404,2.38839150,7.1838629677959,0.007356215472565545,0.4786989105666,NA,apolipoprotein B
159,ENSMUSG00000001270,Ckb,0.5557630072,2.76690863,7.1504852800185,0.007494370594374146,0.4814032942358,NA,"creatine kinase, brain"
7216,ENSMUSG00000034709,Ppp1r21,0.6779725789,4.77924021,7.1559862812493,0.007471419927600396,0.4814032942358,NA,"protein phosphatase 1, regulatory subunit 21"
12016,ENSMUSG00000072949,Acot1,1.2234594364,2.91796884,7.1490140560926,0.007500520876326130,0.4814032942358,NA,acyl-CoA thioesterase 1
3406,ENSMUSG00000024558,Mapk4,-0.9762053145,0.23431932,7.1078845752330,0.007674562413785447,0.4862204660565,NA,mitogen-activated protein kinase 4
7948,ENSMUSG00000037798,Mat1a,3.5900755009,2.47413292,7.1068960074093,0.007678796027877069,0.4862204660565,NA,"methionine adenosyltransferase I, alpha"
9257,ENSMUSG00000042793,Lgr6,1.5569831517,0.16195309,7.1051077872313,0.007686460278724295,0.4862204660565,NA,leucine-rich repeat-containing G protein-coupled receptor 6
12273,ENSMUSG00000076612,Ighg2c,1.1427081332,1.93466051,7.0987107958663,0.007713941656985845,0.4862204660565,NA,immunoglobulin heavy constant gamma 2C
4258,ENSMUSG00000026697,Myoc,0.5681544150,5.30651433,7.0874225957338,0.007762680886016038,0.4871082255975,NA,myocilin
4241,ENSMUSG00000026656,Fcgr2b,0.9428657578,0.94113438,7.0716605572552,0.007831264200384219,0.4892277760027,NA,"Fc receptor, IgG, low affinity IIb"
12098,ENSMUSG00000073940,Hbb-bt,-0.5331313981,4.51411511,7.0583898626008,0.007889487552151589,0.4906842346595,NA,"hemoglobin, beta adult t chain"
1176,ENSMUSG00000015112,Slc25a13,0.9801403042,0.75220672,7.0242101333241,0.008041493471039819,0.4979349437398,NA,"solute carrier family 25 (mitochondrial carrier, adenine nucleotide translocator), member 13"
946,ENSMUSG00000009471,Myod1,-0.5150709687,4.41628780,6.9770006618840,0.008256386752531510,0.5067762977886,NA,myogenic differentiation 1
1449,ENSMUSG00000018417,Myo1b,0.4008200494,3.60252910,6.9841702194337,0.008223377024799533,0.5067762977886,NA,myosin IB
2935,ENSMUSG00000022816,Fstl1,0.5924380848,4.60378640,6.8866963081188,0.008683961737859373,0.5108018839558,NA,follistatin-like 1
4594,ENSMUSG00000027500,Stmn2,0.8335370975,0.91747532,6.8959046852467,0.008639343111165746,0.5108018839558,NA,stathmin-like 2
6165,ENSMUSG00000031442,Mcf2l,0.4221858580,4.66363762,6.8864051492584,0.008685376370619341,0.5108018839558,NA,mcf.2 transforming sequence-like
6262,ENSMUSG00000031647,Mfap3l,0.6843636181,1.97936423,6.8992840526962,0.008623027507748333,0.5108018839558,NA,microfibrillar-associated protein 3-like
6807,ENSMUSG00000033022,Cdo1,1.1725969127,2.29578647,6.9108487504752,0.008567431305689800,0.5108018839558,NA,"cysteine dioxygenase 1, cytosolic"
7057,ENSMUSG00000034116,Vav1,1.4164610973,-0.63270672,6.9400883509228,0.008428494996610166,0.5108018839558,NA,vav 1 oncogene
9735,ENSMUSG00000046768,Rhoj,0.6673715754,3.15234897,6.9214962587356,0.008516568763977595,0.5108018839558,NA,ras homolog family member J
9746,ENSMUSG00000046828,Mettl21e,0.7776290182,1.50765848,6.9303075867226,0.008474711267859097,0.5108018839558,NA,methyltransferase like 21E
9829,ENSMUSG00000047497,Adamts12,1.1339632849,0.36684259,6.9496464725715,0.008383579893521665,0.5108018839558,NA,"a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 12"
12425,ENSMUSG00000079362,Gm43302,0.5967358321,3.17193200,6.9234795452678,0.008507128909454483,0.5108018839558,NA,predicted gene 43302
1792,ENSMUSG00000020205,Phlda1,0.7354725515,2.27343683,6.8657230363017,0.008786468952356368,0.5145941983097,NA,"pleckstrin homology like domain, family A, member 1"
4798,ENSMUSG00000028024,Enpep,0.7852785522,1.41730670,6.8061654743008,0.009084363845643487,0.5298332705990,NA,glutamyl aminopeptidase
3629,ENSMUSG00000025089,Gfra1,0.6766466695,1.76375815,6.7836938018634,0.009199432189225757,0.5343273506271,NA,glial cell line derived neurotrophic factor family receptor alpha 1
3718,ENSMUSG00000025270,Alas2,-0.7898657583,2.40076447,6.6696100420828,0.009807064409887579,0.5571879359007,NA,"aminolevulinic acid synthase 2, erythroid"
3870,ENSMUSG00000025742,Prps2,0.9033894528,0.50864180,6.6877569038095,0.009707727530664864,0.5571879359007,NA,phosphoribosyl pyrophosphate synthetase 2
6516,ENSMUSG00000032231,Anxa2,0.4183031514,4.34826786,6.6860564313052,0.009716992067952063,0.5571879359007,NA,annexin A2
6685,ENSMUSG00000032578,Cish,-1.1514651667,2.87031091,6.6729046409541,0.009788952522635046,0.5571879359007,NA,cytokine inducible SH2-containing protein
6737,ENSMUSG00000032739,Pram1,-1.3053913294,-0.53819569,6.6652905121850,0.009830862841731059,0.5571879359007,NA,PML-RAR alpha-regulated adaptor molecule 1
8842,ENSMUSG00000040938,Slc16a11,-1.2870566280,-0.75391810,6.6871598851410,0.009710979184413408,0.5571879359007,NA,"solute carrier family 16 (monocarboxylic acid transporters), member 11"
5688,ENSMUSG00000030110,Ret,0.7251905812,1.42093905,6.6462504357984,0.009936471526222176,0.5600523995197,NA,ret proto-oncogene
12271,ENSMUSG00000076441,Ass1,1.2465987178,2.51970174,6.6418415671841,0.009961091340346999,0.5600523995197,NA,argininosuccinate synthetase 1
10401,ENSMUSG00000052373,Mpp3,-0.4114314897,4.73689688,6.6256723255028,0.010051919296685937,0.5629074806144,NA,"membrane protein, palmitoylated 3 (MAGUK p55 subfamily member 3)"
3957,ENSMUSG00000025964,Adam23,0.9946680217,0.19425894,6.5684349007513,0.010380319554705324,0.5687140925736,NA,a disintegrin and metallopeptidase domain 23
5780,ENSMUSG00000030359,Pzp,3.8695825564,2.23498452,6.5760762432146,0.010335848676416784,0.5687140925736,NA,"PZP, alpha-2-macroglobulin like"
6945,ENSMUSG00000033610,Pank1,0.6589836289,4.94412953,6.5795865536569,0.010315484991906924,0.5687140925736,NA,pantothenate kinase 1
9165,ENSMUSG00000042444,Mindy2,0.3311951843,4.59835021,6.5653424984269,0.010398372352832419,0.5687140925736,NA,MINDY lysine 48 deubiquitinase 2
12881,ENSMUSG00000090093,Gm14399,1.2902792904,-0.09067461,6.5802383357288,0.010311708464955119,0.5687140925736,NA,predicted gene 14399
13211,ENSMUSG00000097585,E230029C05Rik,-0.9049357981,0.15629115,6.5723330796698,0.010357608578750685,0.5687140925736,NA,RIKEN cDNA E230029C05 gene
795,ENSMUSG00000006649,Nphs1,-0.9358412843,0.32745186,6.4689169535477,0.010977741263102572,0.5714539770097,NA,"nephrosis 1, nephrin"
1443,ENSMUSG00000018398,Septin8,0.5010822868,3.70897046,6.4417098673144,0.011147130013214504,0.5714539770097,NA,septin 8
2413,ENSMUSG00000021622,Ckmt2,0.4320444694,9.59109412,6.4710876012338,0.010964341285433473,0.5714539770097,NA,"creatine kinase, mitochondrial 2"
3313,ENSMUSG00000024304,Cdh2,0.9592154088,-0.07381766,6.5001081692361,0.010786792978654298,0.5714539770097,NA,cadherin 2
4002,ENSMUSG00000026072,Il1r1,0.5308817855,2.85285821,6.5437961599184,0.010525052251108610,0.5714539770097,NA,"interleukin 1 receptor, type I"
4318,ENSMUSG00000026824,Kcnj3,1.1954837855,0.72420145,6.4413191281362,0.011149582156990840,0.5714539770097,NA,"potassium inwardly-rectifying channel, subfamily J, member 3"
4458,ENSMUSG00000027195,Hsd17b12,0.5887243259,2.15344495,6.5169681482652,0.010685000418665099,0.5714539770097,NA,hydroxysteroid (17-beta) dehydrogenase 12
4460,ENSMUSG00000027199,Gatm,1.0647224944,1.26722282,6.4299896465884,0.011220923282205534,0.5714539770097,NA,glycine amidinotransferase (L-arginine:glycine amidinotransferase)
4902,ENSMUSG00000028249,Sdcbp,0.3276220101,4.63316773,6.4313225004938,0.011212506118762414,0.5714539770097,NA,syndecan binding protein
4924,ENSMUSG00000028307,Aldob,3.5098236647,2.19462439,6.4746375488117,0.010942462679711005,0.5714539770097,NA,"aldolase B, fructose-bisphosphate"
5570,ENSMUSG00000029718,Pcolce,0.5435420373,3.89369187,6.4625555384237,0.011017108803050190,0.5714539770097,NA,procollagen C-endopeptidase enhancer protein
6300,ENSMUSG00000031736,Crnde,-1.1001490259,-0.10148017,6.5236878717463,0.010644704989102484,0.5714539770097,NA,colorectal neoplasia differentially expressed (non-protein coding)
6888,ENSMUSG00000033361,Prrg3,0.8503308547,1.71417194,6.4445445549985,0.011129357056511548,0.5714539770097,NA,proline rich Gla (G-carboxyglutamic acid) 3 (transmembrane)
8648,ENSMUSG00000040249,Lrp1,0.4358553529,6.04203409,6.4929972834428,0.010830022865704210,0.5714539770097,NA,low density lipoprotein receptor-related protein 1
8802,ENSMUSG00000040752,Myh6,-0.6599180465,5.75178789,6.4951702476363,0.010816793733700465,0.5714539770097,NA,"myosin, heavy polypeptide 6, cardiac muscle, alpha"
11943,ENSMUSG00000071637,Cebpd,-0.4827549673,6.05120465,6.4622032567359,0.011019293121998990,0.5714539770097,NA,"CCAAT/enhancer binding protein (C/EBP), delta"
12190,ENSMUSG00000074807,Gm10762,-0.3435280528,4.55275980,6.5427776918870,0.010531079273275158,0.5714539770097,NA,predicted gene 10762
13195,ENSMUSG00000097451,Rian,0.8797822689,1.28508198,6.5195713296506,0.010669371674418865,0.5714539770097,NA,RNA imprinted and accumulated in nucleus
13880,ENSMUSG00000114433,Gm48488,0.7461490304,1.24143719,6.4300575829736,0.011220494097408565,0.5714539770097,NA,"predicted gene, 48488"
1537,ENSMUSG00000019082,Slc25a22,0.6021928031,4.49451445,6.3855753328462,0.011505146279039665,0.5742295491715,NA,"solute carrier family 25 (mitochondrial carrier, glutamate), member 22"
3212,ENSMUSG00000024087,Cyp1b1,0.9806290702,0.73702089,6.4048229902934,0.011381077251136825,0.5742295491715,NA,"cytochrome P450, family 1, subfamily b, polypeptide 1"
6237,ENSMUSG00000031596,Slc7a2,-0.3594187748,5.58575268,6.3958384399161,0.011438819215776197,0.5742295491715,NA,"solute carrier family 7 (cationic amino acid transporter, y+ system), member 2"
7272,ENSMUSG00000034926,Dhcr24,0.6919533585,2.50031160,6.3977110672156,0.011426759448690982,0.5742295491715,NA,24-dehydrocholesterol reductase
9965,ENSMUSG00000048534,Jaml,1.0836066786,-0.16858359,6.3938066597905,0.011451918708488678,0.5742295491715,NA,junction adhesion molecule like
11099,ENSMUSG00000059481,Plg,3.1182139321,1.63922766,6.3832018235248,0.011520541609729049,0.5742295491715,NA,plasminogen
9024,ENSMUSG00000041798,Gck,0.8228476010,1.53223908,6.3753702393716,0.011571489906638274,0.5747309615820,NA,glucokinase
3203,ENSMUSG00000024076,Vit,0.7620424300,1.21313609,6.3614587355050,0.011662562156552843,0.5772146960300,NA,vitrin
12186,ENSMUSG00000074794,Arrdc3,-0.5277518570,6.77094955,6.3542000468074,0.011710373288130408,0.5775473927648,NA,arrestin domain containing 3
913,ENSMUSG00000008734,Gprc5b,-0.3475317098,6.04962605,6.3264474970307,0.011895035599737380,0.5802783097930,NA,"G protein-coupled receptor, family C, group 5, member B"
1290,ENSMUSG00000016382,Pls3,0.3483170951,3.95517013,6.3088837362335,0.012013445372066087,0.5802783097930,NA,plastin 3 (T-isoform)
2145,ENSMUSG00000020928,Higd1b,0.7739238253,0.72951023,6.3113166978453,0.011996971094496794,0.5802783097930,NA,"HIG1 domain family, member 1B"
6932,ENSMUSG00000033544,Angptl1,0.8918702691,1.51911269,6.3373965793439,0.011821827124640392,0.5802783097930,NA,angiopoietin-like 1
7408,ENSMUSG00000035547,Capn5,0.7730645410,1.14626391,6.3241371661331,0.011910542471905124,0.5802783097930,NA,calpain 5
11790,ENSMUSG00000069516,Lyz2,0.5800679770,4.96908187,6.3112621450337,0.011997340232765755,0.5802783097930,NA,lysozyme 2
1084,ENSMUSG00000013698,Pea15a,0.4009210287,4.49402872,6.2937643528855,0.012116345176046815,0.5803561512438,NA,proliferation and apoptosis adaptor protein 15A
9790,ENSMUSG00000047205,Dusp18,0.3911296673,4.99886677,6.2856902167880,0.012171666645653716,0.5803561512438,NA,dual specificity phosphatase 18
12041,ENSMUSG00000073418,C4b,0.4831817133,4.22038960,6.2951063342888,0.012107175396007449,0.5803561512438,NA,complement component 4B (Chido blood group)
12427,ENSMUSG00000079415,Cntf,1.0242277374,0.38905015,6.2844463399177,0.012180212337572403,0.5803561512438,NA,ciliary neurotrophic factor
4270,ENSMUSG00000026728,Vim,0.3719766053,6.31587576,6.2656127059853,0.012310359047720116,0.5845756985634,NA,vimentin
394,ENSMUSG00000002910,Arrdc2,-0.3556831968,7.15840056,6.2528683660405,0.012399236338055966,0.5848445166702,NA,arrestin domain containing 2
13537,ENSMUSG00000105810,Gm43435,-0.9525190858,-0.22793828,6.2587386238591,0.012358216358356147,0.5848445166702,NA,predicted gene 43435
5565,ENSMUSG00000029710,Ephb4,0.3441705578,3.96232971,6.2104625254627,0.012699744376501171,0.5970154078799,NA,Eph receptor B4
13432,ENSMUSG00000102918,Pcdhgc3,0.4417352974,4.06053820,6.1936680518027,0.012820817770753251,0.6006980486190,NA,"protocadherin gamma subfamily C, 3"
13466,ENSMUSG00000103898,Gm30238,-1.0663753681,-0.44921985,6.1851185368035,0.012882907289084455,0.6016018101507,NA,"predicted gene, 30238"
4205,ENSMUSG00000026574,Dpt,0.6603823981,4.49793445,6.1770134510536,0.012942054596583593,0.6023626470516,NA,dermatopontin
2972,ENSMUSG00000022894,Adamts5,0.4151123874,3.68891768,6.1573888597241,0.013086425063085305,0.6047778437367,NA,"a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 5 (aggre"
8296,ENSMUSG00000038894,Irs2,-0.4880990418,5.65746956,6.1524490816247,0.013123025209141341,0.6047778437367,NA,insulin receptor substrate 2
9696,ENSMUSG00000046491,C1qtnf2,1.1072055386,-0.15551483,6.1598141358188,0.013068493963841772,0.6047778437367,NA,C1q and tumor necrosis factor related protein 2
9023,ENSMUSG00000041797,Abca9,0.6578233707,3.04903862,6.1327442085666,0.013270074272474831,0.6095560914180,NA,"ATP-binding cassette, sub-family A (ABC1), member 9"
7233,ENSMUSG00000034786,Gpsm3,0.9366406314,0.33795967,6.1250835567781,0.013327698837750066,0.6102015160138,NA,"G-protein signalling modulator 3 (AGS3-like, C. elegans)"
9749,ENSMUSG00000046844,Vat1l,1.3331607911,-0.31729289,6.1193561156175,0.013370949554088048,0.6102015160138,NA,vesicle amine transport protein 1 like
7022,ENSMUSG00000033960,Jcad,0.3306596787,4.78214387,6.0604046561723,0.013824600351888308,0.6270781916274,NA,junctional cadherin 5 associated
